DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2017/04/20 18:35:33.13,34.03200,-117.24200,16.580,2.54,Md,9,97,13,0.04,NCSN,72791346
2017/04/21 05:25:55.57,40.51633,-124.40283,16.450,2.64,Md,28,237,7,0.12,NCSN,72791626
2017/04/22 19:41:43.69,36.12333,-120.07000,9.700,3.09,ML,100,45,8,0.10,NCSN,72792471
2017/04/22 19:57:36.48,36.12200,-120.08450,9.220,2.59,Md,67,126,7,0.08,NCSN,72792476
2017/04/23 01:47:44.91,33.37017,-116.28367,-0.870,2.85,Md,12,97,26,0.16,NCSN,72792566
2017/04/23 08:20:31.29,41.88400,-119.65450,10.230,2.68,Md,6,220,14,0.03,NCSN,72792651
2017/04/23 17:55:55.50,34.40833,-119.64117,23.350,3.66,ML,54,79,34,0.37,NCSN,72792966
2017/04/23 18:56:01.78,34.42817,-119.64034,9.680,3.45,ML,28,102,7,0.26,NCSN,72792976
2017/04/24 17:41:24.70,35.58900,-118.33017,8.160,3.19,ML,10,126,14,0.06,NCSN,72793346
2017/04/24 21:10:55.33,37.88733,-118.47450,5.980,2.58,Md,39,78,9,0.06,NCSN,72793436
2017/04/25 02:07:23.62,41.20467,-124.90466,24.480,2.85,Md,29,247,85,0.10,NCSN,72793516
2017/04/25 07:53:05.71,41.25867,-123.77067,32.690,2.92,Md,37,91,24,0.14,NCSN,72793611
2017/04/25 13:03:39.47,36.98883,-117.68100,4.060,2.90,ML,28,105,28,0.19,NCSN,72793691
2017/04/25 13:11:54.61,36.96150,-117.69733,0.960,2.64,Md,21,129,30,0.19,NCSN,72793696
2017/04/26 21:56:54.56,36.08533,-121.58667,16.440,2.87,Md,89,170,12,0.15,NCSN,72794221
2017/04/27 02:22:38.85,37.62517,-118.85633,7.690,2.93,Md,37,73,1,0.05,NCSN,72794326
2017/04/27 22:40:52.41,41.89633,-119.65150,20.750,3.31,Md,11,177,54,0.12,NCSN,72794971
2017/04/28 22:34:45.87,36.58717,-121.18400,3.310,2.92,ML,68,53,1,0.08,NCSN,72795356
2017/04/30 01:29:19.71,37.82516,-121.80600,15.200,3.78,Mw,264,30,2,0.25,NCSN,72795746
2017/04/30 10:12:16.34,38.78833,-122.77717,2.760,3.98,Mw,115,49,1,0.09,NCSN,72795911
2017/04/30 19:59:59.13,34.10883,-117.31617,13.380,2.68,Md,16,72,14,0.08,NCSN,72796251
2017/05/01 14:40:43.86,39.31183,-122.79350,9.510,2.81,Md,55,31,16,0.08,NCSN,72796526
2017/05/02 05:28:41.67,34.00283,-118.52033,-0.620,2.88,Md,18,166,36,0.47,NCSN,72795900
2017/05/02 18:01:12.94,33.80517,-117.64800,0.230,2.51,Md,16,162,33,0.30,NCSN,72796015
2017/05/03 01:24:02.32,37.24683,-121.63333,4.170,2.53,Md,90,43,4,0.08,NCSN,72796125
2017/05/03 15:44:55.72,33.48883,-116.80083,8.000,3.42,ML,10,115,16,0.05,NCSN,72796285
2017/05/03 15:47:35.45,33.48917,-116.79984,8.130,2.51,Md,10,115,16,0.05,NCSN,72796290
2017/05/04 01:16:51.45,37.66350,-121.76317,5.990,2.68,Md,82,68,3,0.11,NCSN,72796415
2017/05/06 05:29:17.89,38.79200,-122.75750,2.530,2.70,Md,80,47,2,0.07,NCSN,72798246
2017/05/06 10:40:33.59,38.42067,-118.90784,-0.080,3.48,ML,42,151,40,0.13,NCSN,72798331
2017/05/06 10:43:57.07,38.42283,-118.90816,5.560,3.17,ML,42,133,40,0.15,NCSN,72798336
2017/05/06 11:35:44.62,37.18667,-122.37133,14.300,2.55,Md,123,209,3,0.18,NCSN,72798371
2017/05/06 15:04:53.42,38.98383,-119.55900,10.510,3.45,ML,32,184,109,1.05,NCSN,72798436
2017/05/06 15:05:03.63,38.40667,-118.91283,9.970,3.21,ML,30,70,14,0.08,NCSN,72798441
2017/05/06 20:32:31.47,34.27017,-119.73300,5.590,3.30,ML,15,213,49,0.42,NCSN,72798496
2017/05/07 01:10:44.21,34.65816,-116.28833,-1.010,2.50,Md,9,197,19,0.28,NCSN,72798596
2017/05/08 06:59:38.09,40.40683,-124.81650,28.520,2.84,ML,25,265,41,0.21,NCSN,72798951
2017/05/08 22:42:06.04,39.98767,-119.90266,12.250,2.94,Md,15,191,36,0.06,NCSN,72799146
2017/05/09 00:36:12.95,33.35317,-116.85017,6.710,2.72,Md,15,80,1,0.19,NCSN,72799186
2017/05/09 01:46:41.27,37.66500,-121.75667,6.100,2.62,Md,96,53,2,0.15,NCSN,72799206
2017/05/09 18:31:13.57,38.61517,-121.86584,12.000,2.62,Md,52,58,17,0.14,NCSN,72799511
2017/05/09 20:40:34.41,40.41967,-123.65450,22.010,2.90,ML,41,36,10,0.14,NCSN,72799581
2017/05/10 02:46:02.40,36.54067,-120.68066,3.490,2.53,Md,63,92,32,0.20,NCSN,72799701
2017/05/10 10:40:01.22,32.88450,-117.70200,1.670,2.86,Md,8,264,43,0.09,NCSN,72799926
2017/05/12 07:26:51.33,37.42283,-119.76234,24.950,2.80,Mh,7,133,2,0.17,NCSN,72800581
2017/05/12 07:53:10.11,40.08567,-119.72916,4.460,2.90,Mh,8,287,48,0.07,NCSN,72800591
2017/05/12 22:34:21.51,38.56200,-122.30050,3.050,2.65,Md,101,55,7,0.19,NCSN,72800881
2017/05/13 03:44:10.95,37.52533,-118.54900,13.310,2.66,Md,37,55,10,0.06,NCSN,72800996
2017/05/13 14:17:48.57,34.58867,-116.60633,-1.020,2.53,Md,19,72,36,0.45,NCSN,72801201
2017/05/14 03:21:07.75,33.12733,-116.08383,-0.520,2.69,Md,13,109,19,0.18,NCSN,72801416
2017/05/15 18:43:08.21,34.22217,-116.74167,-1.110,3.52,ML,22,81,17,0.14,NCSN,72801916
2017/05/15 22:50:03.74,37.98033,-122.06133,16.460,2.72,Md,122,82,5,0.13,NCSN,72801976
2017/05/16 11:19:24.92,38.73767,-119.25517,28.510,2.67,Md,5,161,85,0.05,NCSN,72802266
2017/05/16 18:19:37.42,32.87783,-115.57867,5.050,2.72,Md,7,299,105,0.18,NCSN,72802361
2017/05/16 19:22:29.50,40.49833,-124.90166,33.580,2.58,Md,22,302,48,0.12,NCSN,72802376
2017/05/17 04:42:25.12,34.41117,-119.98600,0.010,4.12,Mw,28,123,13,0.25,NCSN,72802501
2017/05/17 17:00:28.16,37.78117,-117.76167,3.850,2.90,Mh,16,321,55,0.11,NCSN,72802681
2017/05/18 03:20:37.83,40.40283,-125.47366,18.400,3.96,Mw,32,292,97,0.25,NCSN,72802856
2017/05/21 01:36:01.48,40.35417,-126.85350,20.620,2.88,ML,19,318,214,0.24,NCSN,72803901
2017/05/22 01:36:16.87,36.70450,-121.33900,3.420,3.46,Mw,69,60,8,0.11,NCSN,72804356
2017/05/22 07:25:04.64,33.80017,-116.98300,9.360,2.52,Md,16,114,19,0.15,NCSN,72804501
2017/05/23 21:39:27.08,38.75450,-122.72717,1.760,2.58,Md,70,27,1,0.08,NCSN,72805501
2017/05/24 16:39:29.61,40.41167,-125.26200,24.140,2.80,Md,29,268,79,0.27,NCSN,72806046
2017/05/25 03:01:08.83,41.52600,-121.94483,-0.060,2.71,Md,22,70,12,0.11,NCSN,72806256
2017/05/25 14:19:51.66,34.01233,-119.00484,10.190,3.51,ML,32,153,51,0.37,NCSN,72806426
2017/05/25 15:22:53.75,36.16433,-117.84417,-1.000,3.62,ML,54,111,17,0.59,NCSN,72806451
2017/05/25 15:42:51.65,36.17000,-117.84383,-1.000,3.95,ML,74,77,18,0.56,NCSN,72806461
2017/05/26 07:56:59.37,37.96533,-122.06533,11.980,2.52,Md,125,70,4,0.12,NCSN,72806646
2017/05/27 07:50:32.63,38.76767,-122.72117,0.860,2.67,Md,71,24,1,0.08,NCSN,72807061
2017/05/27 11:31:40.83,32.97083,-117.76984,-0.920,2.51,Md,14,257,77,0.71,NCSN,72807151
2017/05/28 04:11:10.20,38.80500,-122.77033,1.900,2.90,Md,84,33,1,0.08,NCSN,72807391
2017/05/28 08:47:17.88,35.47450,-120.05450,8.740,2.90,Mh,39,217,11,0.14,NCSN,72807471
2017/05/29 18:21:25.35,38.90133,-123.00183,4.200,3.26,Mw,74,56,8,0.08,NCSN,72807936
2017/05/29 19:00:44.80,33.59833,-116.63000,16.790,3.15,ML,6,106,15,0.02,NCSN,72807946
2017/05/29 19:00:56.50,33.59150,-116.63017,13.630,2.78,Md,8,85,16,0.05,NCSN,72807951
2017/05/29 19:34:09.64,40.72517,-124.84600,3.910,2.62,Md,33,251,51,0.16,NCSN,72807961
2017/05/30 03:40:20.00,39.08800,-118.15400,13.000,2.50,ML,0,0,0,0.00,NCSN,72808091
2017/05/30 04:14:45.41,34.87634,-118.96650,9.330,3.40,ML,38,38,26,0.28,NCSN,72808111
2017/05/30 13:39:56.15,38.82567,-122.78117,1.880,2.51,Md,68,25,1,0.07,NCSN,72808261
2017/05/31 14:55:22.73,34.03600,-117.24583,16.990,2.50,Md,13,95,13,0.06,NCSN,72808591
2017/05/31 18:50:39.19,40.48283,-124.81216,19.280,2.54,Md,34,250,40,0.19,NCSN,72808651
2017/06/01 15:19:14.11,32.96150,-115.87900,1.650,2.68,Md,8,279,77,0.31,NCSN,72809001
2017/06/01 22:56:06.85,38.82383,-122.76334,1.640,2.72,Md,71,32,1,0.06,NCSN,72809136
2017/06/02 22:33:34.22,37.85633,-118.94234,2.070,2.99,ML,4,213,24,0.03,NCSN,72809651
2017/06/03 06:10:07.65,36.53600,-120.59817,10.200,2.50,Md,64,99,30,0.11,NCSN,72809756
2017/06/03 06:24:59.57,38.38317,-118.92617,0.320,2.80,Md,30,159,40,0.09,NCSN,72809766
2017/06/04 00:06:56.53,35.39217,-117.69234,-0.600,3.65,ML,53,67,33,1.03,NCSN,72810031
2017/06/05 03:47:33.72,37.48017,-119.36733,7.750,2.57,Md,45,56,18,0.06,NCSN,72810571
2017/06/05 10:50:54.61,36.30733,-120.85583,8.790,2.51,Md,81,49,11,0.07,NCSN,72810746
2017/06/06 01:49:38.95,38.82250,-122.81150,3.030,3.33,ML,85,21,0,0.05,NCSN,72811001
2017/06/06 22:45:26.49,38.78867,-119.64967,-1.570,3.90,Mw,124,95,37,0.18,NCSN,72811596
2017/06/06 23:18:24.02,38.78033,-119.46950,28.370,2.90,Mh,6,198,31,0.14,NCSN,72811616
2017/06/07 03:33:29.66,38.84383,-122.01483,12.420,2.54,Md,46,71,12,0.23,NCSN,72811766
2017/06/07 07:12:33.87,33.86783,-116.81583,15.580,3.20,ML,17,88,20,0.15,NCSN,72811891
2017/06/07 13:30:49.05,33.88667,-116.20517,0.620,2.69,Md,15,154,23,0.09,NCSN,72812061
2017/06/08 02:30:00.01,38.78367,-119.64684,-1.970,2.67,Md,34,108,36,0.16,NCSN,72812271
2017/06/08 04:30:24.15,34.41283,-120.72300,21.140,3.27,Md,31,208,40,0.31,NCSN,72812296
2017/06/08 07:58:11.20,36.00417,-117.88934,-0.930,2.88,ML,9,80,11,0.05,NCSN,72812361
2017/06/08 08:19:01.86,36.00750,-117.89034,-0.940,3.05,ML,7,123,11,0.04,NCSN,72812376
2017/06/08 08:30:39.90,36.00550,-117.88917,-0.780,3.25,ML,9,80,11,0.04,NCSN,72812386
2017/06/08 10:40:27.49,37.56850,-118.95750,6.910,2.67,Md,43,65,5,0.04,NCSN,72812451
2017/06/08 12:42:24.50,40.42250,-124.18667,28.820,2.62,Md,19,78,6,0.08,NCSN,72812551
2017/06/09 02:45:47.09,34.41683,-120.73317,19.990,3.53,Md,59,197,40,0.36,NCSN,72812776
2017/06/09 06:44:38.81,34.45284,-120.67617,0.240,2.65,Md,15,203,19,0.20,NCSN,72812856
2017/06/09 09:24:01.80,33.63733,-116.70783,11.940,2.65,Md,8,89,9,0.07,NCSN,72812896
2017/06/10 01:23:06.39,37.55600,-118.83700,-0.600,2.58,Md,36,90,4,0.05,NCSN,72813201
2017/06/10 04:31:07.74,38.78717,-119.65033,-0.660,3.56,ML,106,66,36,0.16,NCSN,72813401
2017/06/10 08:35:04.19,36.88833,-121.41283,9.090,2.69,Md,73,33,1,0.07,NCSN,72813491
2017/06/10 20:21:12.23,34.76233,-120.69817,-0.210,2.90,Mh,10,315,17,0.29,NCSN,72813806
2017/06/11 07:34:36.45,34.85500,-118.95934,14.810,2.92,ML,26,90,27,0.20,NCSN,72813986
2017/06/11 12:19:29.75,41.04183,-124.11166,22.860,3.53,Mw,24,175,15,0.12,NCSN,72814101
2017/06/11 14:06:34.27,36.84650,-121.31033,8.990,2.67,Md,57,76,8,0.07,NCSN,72814131
2017/06/12 07:39:15.39,36.69067,-121.31917,3.390,2.93,Md,56,61,9,0.05,NCSN,72814566
2017/06/12 14:28:45.52,37.12533,-117.15967,13.790,2.90,Mh,6,347,103,0.06,NCSN,72814686
2017/06/13 10:43:50.26,37.56217,-118.83283,0.820,2.54,Md,36,103,3,0.04,NCSN,72815136
2017/06/13 19:12:02.25,41.01917,-125.09650,15.250,2.57,Md,28,281,88,0.12,NCSN,72815401
2017/06/14 05:43:22.58,38.51233,-122.57567,8.900,2.52,Md,101,44,8,0.12,NCSN,72815636
2017/06/14 08:06:07.04,36.68600,-121.31700,3.970,2.79,Md,65,60,8,0.08,NCSN,72815676
2017/06/14 08:09:55.60,36.68250,-121.32050,4.660,2.55,Md,68,59,8,0.12,NCSN,72815681
2017/06/14 09:19:09.11,40.39000,-124.91650,5.680,2.64,Md,21,289,54,0.14,NCSN,72815751
2017/06/15 20:07:33.94,40.87317,-123.54417,25.820,2.55,Md,38,38,16,0.13,NCSN,72816546
2017/06/16 04:57:17.74,40.45717,-124.45934,26.660,2.91,Md,26,242,11,0.14,NCSN,72816726
2017/06/16 05:00:22.28,40.43700,-124.46850,25.050,3.14,ML,28,246,12,0.10,NCSN,72816736
2017/06/16 05:30:50.12,38.37917,-118.92484,2.540,2.52,Md,14,142,39,0.06,NCSN,72816751
2017/06/16 14:14:36.85,32.98750,-115.87033,11.200,2.90,Md,10,156,34,0.39,NCSN,72817026
2017/06/17 16:20:25.16,41.80267,-126.85683,4.250,3.07,Md,8,321,248,0.09,NCSN,72817536
2017/06/18 06:11:14.67,35.44333,-118.34583,7.930,3.17,ML,16,257,27,0.18,NCSN,72817781
2017/06/18 06:11:32.45,36.43433,-118.53567,-0.880,2.85,Md,18,249,74,0.17,NCSN,72817786
2017/06/18 15:14:11.97,33.69316,-116.75217,17.780,2.96,Md,9,117,4,0.06,NCSN,72817906
2017/06/21 18:10:49.22,37.53050,-118.82667,0.780,2.60,Md,42,61,7,0.04,NCSN,72819071
2017/06/21 19:00:20.43,37.90850,-122.29234,4.570,3.02,Mw,213,27,0,0.12,NCSN,72819101
2017/06/22 19:08:56.44,36.51933,-121.10250,4.650,2.52,Md,66,66,9,0.07,NCSN,72819491
2017/06/24 21:22:03.06,40.28783,-124.29884,9.140,4.03,Mw,31,212,4,0.12,NCSN,72820761
2017/06/25 13:53:24.98,33.99650,-116.90600,11.990,3.63,ML,21,68,26,0.12,NCSN,72821146
2017/06/25 14:27:53.28,40.68817,-124.57050,23.280,2.62,Md,30,233,31,0.07,NCSN,72821161
2017/06/27 09:02:02.72,39.46750,-120.33884,-1.580,3.73,Mw,37,60,13,0.07,NCSN,72822076
2017/06/27 09:04:48.57,39.46733,-120.33600,-0.990,2.91,Md,27,60,13,0.07,NCSN,72822081
2017/06/27 09:09:21.86,39.46967,-120.33434,-1.430,3.95,Mw,39,36,13,0.06,NCSN,72822096
2017/06/27 09:16:28.92,39.46717,-120.33417,-1.100,2.99,Md,36,60,13,0.05,NCSN,72822101
2017/06/27 10:35:47.55,39.47167,-120.32716,-1.400,2.94,Md,33,60,13,0.08,NCSN,72822151
2017/06/27 12:14:11.22,39.47000,-120.33783,-0.880,3.15,ML,34,59,13,0.06,NCSN,72822191
2017/06/27 12:43:43.37,39.47083,-120.33533,-1.980,2.60,Md,32,59,13,0.07,NCSN,72822206
2017/06/27 12:47:12.38,33.22267,-116.04900,1.580,2.66,Md,8,257,50,0.12,NCSN,72822211
2017/06/27 16:17:38.98,39.46917,-120.33600,-1.170,2.86,Md,29,60,13,0.06,NCSN,72822266
2017/06/30 03:55:18.84,37.57833,-118.82467,1.230,2.78,ML,45,52,1,0.05,NCSN,72823851
2017/06/30 19:34:38.82,37.51350,-118.95950,-0.190,3.53,Mw,53,71,12,0.06,NCSN,72824376
2017/07/01 06:00:29.39,40.93117,-121.62833,1.030,2.81,ML,34,90,18,0.13,NCSN,72824616
2017/07/02 03:17:32.30,36.59500,-121.13750,8.730,2.86,Md,67,54,5,0.08,NCSN,72825191
2017/07/02 06:02:08.50,37.54450,-118.82600,1.220,2.80,Md,45,57,5,0.05,NCSN,72825316
2017/07/03 09:27:17.54,36.98466,-121.64616,5.690,2.58,Md,83,58,6,0.12,NCSN,72826161
2017/07/03 14:42:32.26,35.84933,-120.01100,11.070,2.86,Md,80,96,17,0.14,NCSN,72826371
2017/07/04 02:40:50.39,37.53933,-118.83417,0.420,2.51,Md,44,60,6,0.05,NCSN,72826706
2017/07/04 13:42:10.42,34.87800,-118.95100,10.200,3.12,ML,36,55,30,0.35,NCSN,72827311
2017/07/06 15:43:49.93,37.52967,-118.83067,0.520,2.54,Md,39,98,7,0.05,NCSN,72829731
2017/07/07 20:04:28.17,36.49617,-120.48200,8.120,2.56,Md,84,57,20,0.14,NCSN,72830751
2017/07/08 00:13:27.27,33.50617,-116.49667,12.720,2.53,Md,8,82,12,0.06,NCSN,72830941
2017/07/08 01:06:22.36,39.66117,-123.63766,3.090,2.57,Md,23,156,5,0.04,NCSN,72830961
2017/07/08 21:36:07.25,37.50867,-118.99583,3.290,2.61,Md,46,71,11,0.05,NCSN,72831591
2017/07/09 09:12:05.04,37.50834,-118.95433,0.870,3.88,Mw,45,73,12,0.06,NCSN,72832131
2017/07/09 15:48:01.47,37.53517,-118.83134,1.490,2.56,Md,43,60,6,0.06,NCSN,72832386
2017/07/10 01:44:12.77,40.62000,-123.29134,34.830,3.74,Mw,75,31,8,0.16,NCSN,72832766
2017/07/10 06:43:44.92,37.51733,-118.81734,0.730,2.58,Md,39,100,8,0.05,NCSN,72833076
2017/07/10 07:30:27.71,37.50467,-118.99667,2.820,2.56,Md,43,71,12,0.06,NCSN,72833101
2017/07/10 11:02:58.10,37.50583,-118.99900,3.920,3.16,ML,38,71,11,0.05,NCSN,72833201
2017/07/10 17:43:04.04,34.39617,-117.68034,4.640,2.66,Md,10,131,15,0.10,NCSN,72833436
2017/07/11 01:11:37.22,37.51550,-118.81350,-0.390,2.59,Md,34,148,8,0.08,NCSN,72833601
2017/07/11 01:37:25.85,37.51583,-118.81067,1.510,2.81,Md,41,61,8,0.06,NCSN,72833621
2017/07/11 02:13:12.74,37.54700,-118.81700,2.650,2.97,Md,46,56,5,0.04,NCSN,72833661
2017/07/11 09:00:30.30,37.50566,-118.99483,2.170,2.78,Md,44,71,12,0.05,NCSN,72833946
2017/07/12 01:57:00.02,36.60600,-121.02084,0.590,2.90,Md,70,73,3,0.20,NCSN,72834601
2017/07/12 19:49:38.82,37.51117,-118.82367,1.490,2.56,Md,37,63,9,0.04,NCSN,72835211
2017/07/13 02:02:14.23,37.50967,-118.82250,1.130,2.65,Md,42,63,9,0.05,NCSN,72835386
2017/07/13 10:48:31.44,37.64200,-118.84184,6.430,2.87,Md,41,49,1,0.06,NCSN,72835986
2017/07/13 10:57:46.73,37.64583,-118.84000,5.860,2.60,Md,38,65,1,0.04,NCSN,72836076
2017/07/13 10:58:56.74,37.64233,-118.84084,6.400,2.54,Md,40,74,1,0.04,NCSN,72836086
2017/07/13 22:09:54.09,40.29900,-124.54217,18.810,2.58,Md,20,277,22,0.08,NCSN,72836711
2017/07/15 00:57:49.45,33.36333,-116.22250,3.710,2.84,Md,6,252,32,0.06,NCSN,72838046
2017/07/15 21:06:56.89,40.33617,-119.77783,3.940,2.57,Md,13,220,50,0.07,NCSN,72838896
2017/07/15 22:15:15.48,40.33750,-119.78233,4.200,2.68,Md,28,219,50,0.10,NCSN,72838931
2017/07/16 13:27:49.35,34.95767,-117.42433,2.200,3.55,ML,23,67,25,0.16,NCSN,72839631
2017/07/16 15:00:30.00,40.48550,-124.78516,22.450,2.56,Md,33,260,38,0.15,NCSN,72839671
2017/07/17 08:13:13.48,36.15850,-120.27367,14.160,2.73,Md,56,116,8,0.07,NCSN,72840226
2017/07/17 09:27:04.74,36.71183,-115.85833,4.160,3.90,Mw,42,206,98,0.24,NCSN,72840266
2017/07/17 22:21:36.19,36.93750,-121.68200,11.390,2.90,ML,112,55,2,0.14,NCSN,72840781
2017/07/17 22:32:07.14,36.93767,-121.68250,11.340,3.07,ML,126,55,2,0.15,NCSN,72840786
2017/07/18 17:47:31.80,36.02033,-120.58050,4.120,2.77,Md,83,120,4,0.06,NCSN,72841481
2017/07/19 09:49:21.78,37.49500,-118.89000,1.820,2.60,Md,32,180,12,0.04,NCSN,72842221
2017/07/20 19:42:48.70,33.48850,-116.73350,3.400,3.08,ML,4,265,19,0.00,NCSN,72843546
2017/07/21 01:03:01.09,37.50800,-118.88900,0.590,2.70,Md,43,173,11,0.04,NCSN,72843666
2017/07/21 05:37:09.24,37.49900,-118.89167,1.820,2.87,ML,40,178,12,0.05,NCSN,72843821
2017/07/21 05:40:50.48,37.49783,-118.89100,0.430,2.90,Md,41,178,12,0.04,NCSN,72843836
2017/07/21 06:49:51.38,38.21183,-118.78484,6.260,2.78,Md,44,122,17,0.07,NCSN,72843886
2017/07/21 11:35:12.15,38.21000,-118.78516,3.380,2.51,Md,41,76,17,0.07,NCSN,72844141
2017/07/21 16:59:10.94,36.86217,-121.32833,8.300,2.80,Md,69,82,6,0.08,NCSN,72844341
2017/07/21 23:24:09.75,36.40434,-116.48967,6.950,2.57,Md,6,200,59,0.16,NCSN,72844546
2017/07/22 06:12:11.14,37.54350,-118.84067,0.450,2.64,Md,34,158,5,0.05,NCSN,72844851
2017/07/22 13:11:43.83,37.50967,-118.80016,0.980,2.84,Md,35,99,7,0.05,NCSN,72845181
2017/07/22 22:38:05.07,40.39750,-124.92500,23.640,2.69,ML,36,251,51,0.28,NCSN,72845501
2017/07/24 02:29:32.99,37.46933,-118.82100,0.970,2.74,Md,37,117,13,0.04,NCSN,72846491
2017/07/24 10:48:31.42,35.68450,-118.07784,10.210,2.88,Md,11,80,15,0.04,NCSN,72847011
2017/07/24 17:45:24.62,37.54350,-118.81533,2.700,3.13,ML,47,92,5,0.06,NCSN,72847276
2017/07/24 18:23:37.88,32.86567,-116.20417,9.150,2.78,Md,10,237,48,0.23,NCSN,72847326
2017/07/25 00:22:31.65,40.66967,-123.28484,27.980,2.80,ML,52,35,6,0.14,NCSN,72847541
2017/07/26 01:53:52.39,33.23350,-116.08283,6.390,2.55,Md,11,163,10,0.10,NCSN,72848371
2017/07/26 06:38:23.73,33.49317,-116.80000,7.690,2.73,Md,10,116,16,0.08,NCSN,72848616
2017/07/26 12:13:13.30,33.48750,-116.80050,7.330,2.62,Md,10,115,16,0.05,NCSN,72848921
2017/07/26 14:26:48.68,37.52783,-118.82700,1.170,2.77,Md,40,98,7,0.05,NCSN,72849161
2017/07/26 15:31:02.78,37.46383,-118.82433,0.420,3.03,ML,44,120,9,0.05,NCSN,72849261
2017/07/26 19:03:35.35,33.13483,-115.55550,3.870,2.83,Md,6,298,43,0.04,NCSN,72849611
2017/07/26 19:08:43.20,33.15550,-115.69067,-0.860,3.30,ML,10,183,31,0.49,NCSN,72849626
2017/07/26 19:43:58.88,33.18583,-115.69483,11.920,3.48,ML,9,180,29,0.13,NCSN,72849641
2017/07/27 01:36:22.40,38.58400,-122.41866,6.140,3.27,Mw,139,39,17,0.19,NCSN,72849876
2017/07/27 12:20:15.46,38.64683,-122.18983,12.710,2.76,Md,76,159,13,0.15,NCSN,72850456
2017/07/27 16:57:42.48,40.31283,-124.55967,19.510,2.60,Md,31,256,23,0.19,NCSN,72850606
2017/07/28 00:48:48.42,35.62634,-118.14700,11.290,3.70,ML,21,78,12,0.14,NCSN,72850976
2017/07/28 11:20:51.57,39.53133,-123.36884,6.380,2.50,Mh,9,130,13,0.05,NCSN,72851556
2017/07/28 14:31:23.75,40.35083,-125.00100,24.750,2.84,Md,22,254,58,0.15,NCSN,72851681
2017/07/29 00:02:40.91,40.78217,-125.18066,26.540,5.08,Mw,104,230,79,0.18,NCSN,72852151
2017/07/29 00:42:24.99,31.34000,-115.37900,9.210,4.35,ML,7,323,163,0.52,NCSN,72852191
2017/07/29 00:48:28.79,37.47217,-118.81384,0.750,2.66,Md,41,114,13,0.04,NCSN,72852196
2017/07/29 17:08:26.24,41.07533,-125.33033,24.340,4.58,Mw,51,242,102,0.20,NCSN,72852946
2017/07/30 01:01:42.26,37.56967,-118.88866,1.880,3.26,ML,48,61,5,0.05,NCSN,72853396
2017/07/31 01:38:58.45,37.51317,-118.86517,6.190,2.55,Md,44,69,9,0.05,NCSN,72854886
2017/07/31 11:22:10.02,38.74783,-122.72183,1.810,2.77,Md,78,52,1,0.07,NCSN,72855361
2017/08/01 00:11:21.20,40.41617,-124.38033,28.730,2.56,Md,18,228,8,0.07,NCSN,72855911
2017/08/02 05:07:13.44,37.38917,-118.12233,13.440,2.64,Md,42,143,14,0.09,NCSN,72857211
2017/08/02 06:08:30.43,37.57683,-118.92184,-0.300,2.50,Md,42,62,4,0.05,NCSN,72857281
2017/08/03 03:26:34.50,37.05017,-118.28033,6.200,2.58,Md,43,84,4,0.09,NCSN,72858141
2017/08/03 21:25:01.99,40.39983,-120.00400,10.480,3.56,Mw,18,235,31,0.08,NCSN,72858911
2017/08/04 15:45:48.94,40.43450,-124.15483,28.090,2.53,Md,22,66,3,0.08,NCSN,72859871
2017/08/05 01:24:36.24,37.55717,-118.82967,2.690,2.72,Md,33,89,4,0.05,NCSN,72860146
2017/08/05 14:52:12.51,38.73983,-122.72767,2.460,2.92,ML,93,32,1,0.11,NCSN,72860806
2017/08/05 16:06:57.23,40.74866,-124.51750,23.080,2.57,Md,28,225,26,0.07,NCSN,72860941
2017/08/05 17:10:23.60,35.73067,-121.08200,6.530,3.03,ML,87,46,8,0.07,NCSN,72861031
2017/08/05 21:52:18.08,37.48900,-118.83650,2.520,2.99,Md,47,71,11,0.06,NCSN,72861271
2017/08/07 08:24:27.88,34.19167,-117.50150,-0.010,2.51,Md,15,77,18,0.32,NCSN,72863291
2017/08/07 08:44:02.28,32.78133,-115.40417,-1.400,3.06,ML,5,347,125,0.11,NCSN,72863326
2017/08/08 12:17:19.28,36.56017,-117.65200,37.170,3.30,Md,33,251,105,1.22,NCSN,72864026
2017/08/08 12:48:24.21,37.46350,-118.80016,-0.240,2.58,Md,27,132,14,0.05,NCSN,72864051
2017/08/08 15:38:24.82,37.39433,-118.42184,1.770,2.60,Md,34,88,4,0.70,NCSN,72864211
2017/08/08 17:29:14.65,37.01733,-121.47400,6.560,2.84,Md,92,42,1,0.08,NCSN,72864296
2017/08/08 19:38:43.12,38.74667,-122.72784,0.690,2.77,Md,42,61,2,0.07,NCSN,72864376
2017/08/09 20:40:50.42,34.23150,-116.88150,5.360,3.80,ML,25,36,5,0.25,NCSN,72865126
2017/08/09 22:08:23.43,37.55400,-118.88267,3.580,2.86,ML,37,94,6,0.05,NCSN,72865221
2017/08/10 07:41:42.55,37.61617,-118.45084,6.630,2.86,Md,36,154,8,0.06,NCSN,72865586
2017/08/10 18:59:34.26,41.95550,-126.04017,23.430,4.64,Mw,20,274,153,0.08,NCSN,72865926
2017/08/10 22:52:09.21,33.14000,-116.01717,-0.630,2.73,Md,11,221,16,0.24,NCSN,72866051
